feature1,feature2,v1,v2,vC,main_effect_cross_predictability,main_effect_cov,pure_interactions
citric_acid,sulphates,0.03367631128059371,0.007465721922437316,0.0,-0.0018541025622112678,0.008258205284203166,0.01277048820369353
citric_acid,fixed_acidity,0.06661532875183845,0.003691413450494337,0.0,0.003917295040860807,0.007247241230934372,0.01630711809528276
citric_acid,volatile_acidity,0.06661532875183845,0.08048225480935622,0.0,-0.017446610280756055,-0.024600674963317335,-0.001379852548703106
citric_acid,residual_sugar,0.06661532875183845,0.029029733199757213,0.0,-0.002018647298396035,0.0060652294210448935,0.007462685045079713
citric_acid,chlorides,0.06661532875183845,0.09035577806378703,0.0,-0.004336667718472447,-0.02187855012346692,0.025735640966908287
citric_acid,free_sulfur_dioxide,0.06661532875183845,0.031837088405587535,0.0,-0.0015484321406754838,-0.011055077893348716,0.013083285515914077
citric_acid,total_sulfur_dioxide,0.06661532875183845,0.05837023549540235,0.0,-0.0005288864975689604,-0.004257723060710271,0.01654404547945529
citric_acid,density,0.06661532875183845,0.17029577400785756,0.0,-0.01566292294950444,-0.02289123177980143,0.0069482880497116215
citric_acid,pH,0.06661532875183845,0.008738423346272298,0.0,-0.011038240579766696,0.008300628172174467,0.011506328734112893
citric_acid,sulphates,0.06661532875183845,0.03414690569577652,0.0,-0.0026129616614084705,0.008553085646097676,0.007025997080256411
citric_acid,fixed_acidity,0.0979445076148773,0.01400073914819475,0.0,-0.00012471381831732065,0.004048830009795343,0.0057296005834436845
citric_acid,volatile_acidity,0.0979445076148773,0.1077730754311782,0.0,-0.04177234059446543,-0.021019721156732365,0.0026545571468141343
citric_acid,residual_sugar,0.0979445076148773,0.030619988536564394,0.0,0.0009380556516822095,0.007727916643335821,0.005948250629792338
citric_acid,chlorides,0.0979445076148773,0.10150394121543874,0.0,-0.026055574328318575,-0.02057582288829182,0.017162421516263907
citric_acid,free_sulfur_dioxide,0.0979445076148773,0.057363286042861304,0.0,-0.009338548006538471,-0.012318796753818103,0.007238204002961683
citric_acid,total_sulfur_dioxide,0.0979445076148773,0.08002490683812298,0.0,-0.01922207235276406,0.00018448386154494548,0.013944600487343944
citric_acid,density,0.0979445076148773,0.1639653687731021,0.0,-0.025983343176136996,-0.020946435076762138,0.004617441820985093
citric_acid,pH,0.0979445076148773,-0.00013958539785759194,0.0,-0.00149018502547783,0.007339662438431511,0.01560504042071116
citric_acid,sulphates,0.0979445076148773,0.020544074113984474,0.0,0.0012817343155036509,0.002441951313431765,0.00900636053273876
citric_acid,fixed_acidity,0.07277608270658482,0.018948046202727848,0.0,-0.0018658640757192675,0.00629175917234775,0.011487985739079354
citric_acid,volatile_acidity,0.07277608270658482,0.06432188989840337,0.0,-0.024610234943188487,-0.022844059991429518,3.1287428081916276e-05
citric_acid,residual_sugar,0.07277608270658482,0.013404681202853841,0.0,-0.006244505447206102,0.0055883749650850285,0.011570818649989545
citric_acid,chlorides,0.07277608270658482,0.07425336926352348,0.0,-0.010728920609750543,-0.016104751226398387,0.008488028568377557
citric_acid,free_sulfur_dioxide,0.07277608270658482,0.04964054718905256,0.0,-0.011093885583553578,-0.008748434754889168,0.0060542522470944755
citric_acid,total_sulfur_dioxide,0.07277608270658482,0.03711746964552612,0.0,-0.00803198626454272,0.0011362979102733856,0.008121994467437527
citric_acid,density,0.07277608270658482,0.13352309206126584,0.0,-0.010646784670648411,-0.01726347962856623,0.01097939977610587
citric_acid,pH,0.07277608270658482,0.008276296605721448,0.0,-0.004317647396584863,0.00736847897026129,0.017975902856275587
citric_acid,sulphates,0.07277608270658482,0.028414014888997797,0.0,-0.007381693564239901,0.0018962093881289559,0.010360980125810486
citric_acid,fixed_acidity,0.07401743770031811,0.009500042438357623,0.0,0.007337649773312585,0.004466648750548622,0.01488883475138669
citric_acid,volatile_acidity,0.07401743770031811,0.04588351648178782,0.0,-0.011637447714982164,-0.02371513577289002,0.005246713843663655
citric_acid,residual_sugar,0.07401743770031811,0.0371121913172172,0.0,-0.006139427528067414,0.005774696936748929,0.007026611064021
citric_acid,chlorides,0.07401743770031811,0.09587101966973115,0.0,-0.009960516011714111,-0.022201017363136424,0.013884468085785232
citric_acid,free_sulfur_dioxide,0.07401743770031811,0.028139629940849724,0.0,-0.001464447199374971,-0.009821444342205452,0.013860802760123409
citric_acid,total_sulfur_dioxide,0.07401743770031811,0.02955009378670477,0.0,-0.0017230152447578644,-7.1384859605843005e-06,0.00663442862322475
citric_acid,density,0.07401743770031811,0.13746890122369457,0.0,-0.010705611025027517,-0.021614744074915555,0.006080200273947226
citric_acid,pH,0.07401743770031811,-0.0004153576866661376,0.0,0.004613241076380352,0.0059165900867137865,0.005973631521693155
citric_acid,sulphates,0.07401743770031811,0.01912425964114665,0.0,0.011140770603335919,0.004209970544125787,0.007931812304978525
citric_acid,fixed_acidity,0.06682942898314398,0.023444019538473703,0.0,-0.0065733381015189146,0.008601176013393557,0.0034839671492771173
citric_acid,volatile_acidity,0.06682942898314398,0.08949969187337825,0.0,-0.019597106193472835,-0.029941579864196224,0.01198174502226697
citric_acid,residual_sugar,0.06682942898314398,0.024775013166302408,0.0,-0.01173302415678477,0.004393836178670885,-0.002607754702561927
citric_acid,chlorides,0.06682942898314398,0.12391810731943645,0.0,-0.01884412480178874,-0.02275034525425797,0.009818370838708653
citric_acid,free_sulfur_dioxide,0.06682942898314398,0.05644533995745624,0.0,-0.015584904884647413,-0.010828221702992106,0.011700142542402365
citric_acid,total_sulfur_dioxide,0.06682942898314398,0.06578994956024825,0.0,-0.02063338248986005,-0.0014061705419119149,0.00691204583099129
citric_acid,density,0.06682942898314398,0.09972138088305592,0.0,-0.010778331462194077,-0.028272393501854308,0.0061190132133206844
citric_acid,pH,0.06682942898314398,-0.00455694159616928,0.0,-0.005610190989098915,0.008891940233724622,0.007742275740258334
citric_acid,sulphates,0.06682942898314398,0.03305013494279409,0.0,-0.011501159633016287,0.0009214801668462019,0.010568199496479167
citric_acid,fixed_acidity,0.08061407256020216,0.009023164739298801,0.0,0.00316710511457859,0.0032518213371599894,0.009244198693789339
citric_acid,volatile_acidity,0.08061407256020216,0.0912830858351295,0.0,-0.03175455825800762,-0.019727542485496498,0.008420059929234723
citric_acid,residual_sugar,0.08061407256020216,0.02369233206579551,0.0,-0.003559942801559818,0.005727040502874073,0.013156436720553333
citric_acid,chlorides,0.08061407256020216,0.03571446593920709,0.0,-0.0030378226369061198,-0.025848592958459666,0.011546561153445482
citric_acid,free_sulfur_dioxide,0.08061407256020216,0.019068447563178447,0.0,-0.002473786788813275,-0.008222693890913357,0.00915386595728314
citric_acid,total_sulfur_dioxide,0.08061407256020216,0.03980830485329869,0.0,-0.006822574963004426,0.0010343961114019536,0.013610843610896014
citric_acid,density,0.08061407256020216,0.08509184732337016,0.0,-0.016611731941787614,-0.02375609707910141,0.007026083520275736
citric_acid,pH,0.08061407256020216,0.0012374640186079973,0.0,-0.002490167104761908,0.009383740659105844,0.013319139844123978
citric_acid,sulphates,0.08061407256020216,0.012781853266022625,0.0,0.004990221827858571,0.003147500774202244,0.003909643639911401
